VideoID,title,duration,upload_date
YYHqxcXOnYg,THIS is the Best Book on Language Learning I've Ever Read: HERE'S WHAT IT SAYS,1203,20200609
lqhpXf1PIhg,how to take self-timer photos + edit instagram photos like a pro,1210,20210330
qf6RCtDeK4g,A beginner's guide to Critical Literary Analysis,1211,20231130
4TY7kfKu0Xo,"You Can Smoke, Gamble And Fish In This New Game And People Are Going CRAZY Over It!",1212,20241111
R0A-wPN9Vns,When you can't keep the band together,1212,20231110
Ek2eo5lrZws,How to make your smartphone into a dumb phone - (Modern Dumbphone),1215,20240113
Wt16hZkwHdY,How Hitler’s Secret Bankers Own Most of Europe Today,1216,20250208
iUKQhCGUHWc,This Monitor is the Future | Nostalgia Nerd,1216,20221215
N1g-zwdbmSE,"""White leftists"" are OBSESSED with Hoteps",1220,20230125
Q4ePx1vEkVI,Late Night With The Devil - The Most Interesting Horror Film in Years,1221,20240530
DrqxZ0X9vqs,A World Not Desperate to Explain Itself,1221,20240709
n8vmXvoVjZw,Switching to Linux: A Beginner’s Guide,1222,20240901
jwZ3M6nO0YU,The Egyptian Goddess that Rome Adopted,1224,20240131
j2oSKW4Fv0Q,Twitter and Empathy | Big Joel,1225,20200201
SlOb1-c3z_A,The Great Schema: Orthodoxy’s Secret Monastic Order,1226,20231122
RtnwB1k6SOQ,Safety Schools You Should Apply To Based On Your Dream School,1226,20180817
KpHQ60ejgaA,China Said Luxury Was a Scam… and Then Scammed Us,1228,20250425
0Cu6EbELZ6I,Why There's No Such Thing as a Good Billionaire,1228,20221013
n2B6lqjyE8Q,VLOG make a video essay w/ me 👩‍💻📚,1231,20220316
ryVG5LHRMJ4,Dutch & German dialogue that sounds like English,1237,20230312
zA1qaQib4G0,Editing A Documentary - Workflow Organisation & Project Setup in Davinci Resolve,1237,20211214
ax7f3JZJHSw,What Games Are Like For Someone Who Doesn't Play Games,1238,20190928
ewum8BJgNSc,the truth about pinterest (& better alternatives),1239,20241025
cwaaX9PRnF4,The WORST Board Game Mechanics,1239,20240504
lLJV8hg7QNI,the meaning behind Squid Game's uniforms,1240,20211025
8nzdyPqId-A,"ONE HIT WONDERLAND: ""I Wish"" by Skee-Lo",1241,20230519
ChTbH_OH5yI,A Beginner's Guide to Soviet Sci-Fi Cinema,1248,20230511
hszumWpp9Bc,"How To Write A Book On GOOGLE DOCS!! | My writing resources, process, and all the tips and tricks!",1249,20210709
bjDqBz7kw1M,My First Conlang - How NOT to Make a Language,1251,20181212
lazVrmC7IVQ,How Khrushchev Housed Everyone - Cold War Soviet History DOCUMENTARY,1251,20220611
khqTXJPX3CA,"philosophy in film: “don’t look up"" and the fear of authenticity & sincerity",1253,20220106
2a_VtQJHkb8,How to Make PS1 Style Objects - Blender Tutorial,1254,20240512
XJnuhfiQ_QM,Physics Vs Engineering | Which Is Best For You?,1256,20180922
Mxd9xtC6r2Y,SYSTEMSPACE: A Disturbing Rabbit Hole,1259,20241025
xwqOTXRZR7g,Honor Killings In Pakistan: The Kohistan Case,1260,20181126
a1LyTThf7V0,what makes gen z humor so interesting?,1260,20210907
JE3QM_9sljI,Fundamentals of Rhythm for Electronic Music,1262,20240823
qDCB7JD15YA,"Debunking the Pax Romana: War, Rebellion, and the Reality of Empire",1266,20240612
8XVI_Zrvz3c,These Coding Projects Will Set You Apart as a Programmer (w/ Instructions Included),1267,20231130
PQx8AWdb8BU,"ADULTING 101: making a budget, paying rent, moving + more",1269,20190624
QcLUDVry4ag,how i annotate my books + tips & tricks 📖✍️,1275,20211201
wKk7b9bihQo,"VLOG | 보석장수가 손해인 휴학생의 컴활 벼락치기 브이로그, 루미큐브와 배달음식 중독, 베이컨말이 주먹밥",1275,20211031
z2EUPDSabY0,The greatest clock (and map) ever made,1279,20240530
71s03S2dLnM,The Disturbing Rabbit Hole Behind Adult Content,1281,20241225
YaXgd3wXkBc,Analyzing Lain: A Complex History of Japanese Identity,1281,20231001
XpMZoR3fgd0,Complete beginner's guide to using a breadboard,1282,20210330
ZJs2DQ-Ecno,Taliban's Iron Rule in Southern Afghanistan (1995),1282,20161118
5AfecrqOMRM,Leopards Ate My Face,1284,20240629
altfwRMXG4A,The secret history of font piracy,1286,20250522
vM8RhR-TcS8,How TIMESHARES Keep You Poor,1286,20240623
mhYS59egWQc,How (And Why) The New York Times Lies,1286,20241220
f7g4dsm6ku0,7 mindset habits on how to overcome insecurities: self-esteem & body image,1289,20201019
o3ewDF5rkfI,Privatization is a stupid idea (and destroys economies),1290,20250301
OF8PNszluyQ,Reagan is the Worst Movie of the Year: Review and Breakdown,1296,20240902
XWA-8AnuSMs,Chronic Procrastinator Tracks Her Time ⏰,1296,20230813
nyHKHrXjybA,Putting Together My Own Retro Desktop PC,1297,20230428
qClVsORsAAQ,The Online Left is Cooked,1297,20240823
5iR14telPN4,King James and the Scottish Witches,1298,20250308
t9GllR4mEsg,How Do Linux YouTubers Create Videos?,1298,20240926
Ot4sag8Q3QM,The most successful Culture Vulture,1302,20240510
MRRN6Ed_aWc,Every Peasant Revolt in Game of Thrones History,1305,20240517
fuSRjyR_ZJU,2000.,1309,20250425
3xcwoWF5H1A,2025 Computer Science Predictions,1311,20250130
i56J0W-FDrw,The College-Maxxing Final Boss,1314,20250406
B8B8A1B1he8,are our hobbies just consumerism? | a video essay,1315,20250429
D31Ie4HAPSc,the attention economy is killing us.,1318,20240501
ifuPEB15DQs,reducing my screen-time to 30 minutes a day,1318,20230630
39d_2H3XHyo,🏰 fantasy + sci-fi series i want to read in 2022!,1320,20220101
7eAeRCZ8NjA,"Cornelia, Mother of a Revolution",1321,20250511
3jAw41LRBxU,HOW TO SOLDER! (Beginner's Guide),1322,20211201
a5wen70pNKU,Rating 8 Viral One Pot Pasta Recipes,1323,20240721
lLFNNi-gnQQ,DIY Gaming Desk for $45 | Built-in cable management desk setup | with Basic Tools Only!,1326,20240220
-UeOYmSzv2s,Australia's Future is Very Exciting,1327,20250502
BucSbzYXqKM,Hollywood's Obsession with Ambition,1331,20240828
vw_8k63Gvp4,Dune 2 will change the SciFi genre FOREVER,1333,20240309
8rVXuDUqt4c,Only Consuming Physical Media That Fits On This Shelf For A Month (An Experiment),1333,20240821
Iq_6lNzlhbE,WATCHING EVERY MOVIE PATRICK BATEMAN RENTED FROM THE VIDEO STORE | American Psycho book,1336,20220405
uxe2jr069ZM,16 Hours In Cathay Pacific's Business Class | New York JFK - Hong Kong | Boeing 777-300ER | REVIEW,1339,20191128
0SIDDkRHROM,"Cyberpunk Genres 101 | Steampunk, Dieselpunk, Solarpunk, and More!",1340,20240727
tYVm62oEyWA,Exposing the NSA’s Mass Surveillance of Americans | Vice News,1341,20240423
JPR5YT1FXL0,Apartment Balcony Garden | designing with plants,1342,20220403
IUNH0cF8-ek,'Keep Politics OUT of Video Games',1345,20240903
aFSYaie-Z4E,Intro to the Avant-Garde,1345,20240422
sEcVpn7uuJE,7 Times Khabib Nurmagomedov Went Into BEAST Mode!,1346,20241019
zLdK3uN17uI,Stuff at CES I Would Actually Buy,1346,20250116
qcMuyHzhvpI,A Brief look at Text Rendering,1347,20241227
1EaY4sfNULY,Sovietwave and the Aesthetic of Disappearance,1349,20210919
BMcGFEdOYhQ,🍳🍞 food diary of a college student who likes to cook,1351,20200919
o00sYnO2_2s,How China exploits the West's biggest flaw,1354,20250519
Vy2ju_qPtuM,Guilt Pride: A German Vanity Project Conquering the World,1355,20241023
uVTyvMd8tYM,Using Linux as a creative — my experience,1358,20250524
obztdv3cDK4,Japan is Rebuilding its Ancient Capital,1360,20240730
Gvy7aBOh7gA,Who Broke the Democrats?,1361,20250519
8Wn1eeR18yQ,The Blender Help Forum Should be illegal (20 minute compilation),1361,20250126
FUg5nk7zBF8,GNOME customization that you ABSOLUTELY NEED,1364,20250303
wUkHSPdudn4,Roko's Basilisk: The apocalypse as imagined by bozos,1364,20210618
v7sj8XiresY,How One Man got Discord Banned in Turkey...,1365,20241021
Sy_M7xlwhiA,Rappers Who NEVER Feared Diddy,1365,20240929
7EgFm8Dor40,How To Use Sewing Machine for Beginners | Ep. 4,1367,20240716
Zn08RQJUxAw,"Is Doechii an industry plant, or do you just hate women?",1368,20250206
w0ndPOs8Q1c,Arming the Left - America's Leftists Reclaim Self-Defense,1370,20250121
GBTc7eZ-Pyc,Why are we Reviving the 4:3 Aspect Ratio?,1373,20241228
pVI_smLgTY0,I installed Linux (so should you),1373,20250426
gjGBP0E4zEs,After a City is Buried,1374,20210924
Ynd63aBFRKE,How each Batman understood the character,1376,20240813
qJuF58CjwIA,Making an E-paper Dashboard with ESPHome,1378,20240224
NpjDyhGyjNk,How The US Took Over The World,1378,20240920
imnZddHnbwY,The short seller who bet on a Minecraft financial crisis,1382,20250403
uyLmaslOpF4,War on the Cultural Front | How the Soviets Built Education,1387,20250222
MOgHbDHByZ8,I uncovered the truth about The Red Scare Podcast | Content Terminator,1387,20241221
WFRDnGOJ78g,The FIRST Pharaoh - Narmer (Part 2),1388,20220417
ZUZwrbxk3Jk,The Insane Rise of Vtubers and Why I Hate Them,1390,20210408
sGG-A80Tl5g,Eating less Meat won't save the Planet. Here's Why,1391,20210425
OX8YoMLaEgk,Marxism and Millennial Romance: The Sally Rooney Phenomenon,1393,20241205
Ls3VkE2B8zM,How Bread Tabs Changed The World,1399,20240509
exBhquShfjA,my journaling system (that actually works),1402,20250131
FqpvCXTL74s,The PSP Experience | Media Edition,1407,20240422
4Az7JHFq9RE,AI Art Wasn't Inevitable,1410,20250105
PcMua73C_94,I redesigned my game,1412,20240930
a-P9dWtjP6o,Making Serial KILLERS Adorable | Beneath the Trees Where Nobody Sees EXPLAINED,1413,20250224
lKBrqa78tOk,NASA's Original Post-Apollo Plans Were INSANE | Answers With Joe,1415,20220328
_qZI6i21jB4,Linux Mint 22: Excellent Distro for Windows Users,1416,20240728
Cxw2kCOgf88,2. [Pol Islam] Political Islam in the Service of Imperialism - Samir Amin,1422,20250323
pIeD_Pg0rCk,MAGA Communism: An Infantile Disorder,1429,20240907
aq4G-7v-_xI,The Bronze Age Collapse (approximately 1200 B.C.E.),1431,20200725
qVlXtf3A23I,Why We Love A Darker Batman,1431,20220531
SQTkOUjayW0,SAMPLING in Video Game Music,1433,20230927
yT0r9IXxOxM,How to not sell your soul to the internet: a tutorial,1435,20240307
W1Mafk58zS0,You’ll Never Edit an Unfunny Film Again.,1438,20220319
47EjvPIhAOU,Nerdy Privacy-Focused Discord Alternatives!,1441,20230315
KoUmNiq-vcg,How An Obscure 70s Genre Has DEFINED Modern Music,1442,20250206
UxFm9BkSQfU,People are Getting FIRED for Doing THAT (WWII) Salute,1442,20250202
OFl9IRb9sEE,Elizabeth Olsen Feels Brave While Eating Spicy Wings | Hot Ones,1442,20210617
w3IL29EeFMo,testing the weirdest obscure fragrances,1443,20241017
FhuFWoN1nb0,The Snowflake Generation? A Response to Thoughty2,1444,20180701
y7FNqDY3OBI,"Worldbuilding: my terrible 1st conlang (and the naming-language framework I use now, 2 years later)",1445,20210313
S4E4yAktjug,How To Become Invisible Online,1445,20210507
_BkGfxfr76Q,Olivia Rodrigo Burns Her Lips While Eating Spicy Wings | Hot Ones,1445,20210624
QtFybK9n1EM,"Psychiatrist Breaks Down Psychopaths From Movies & TV, Part 2 | GQ",1445,20211111
411HxSJrS4s,"The CIRCUS Called ""MANCHESTER UNITED"" | Part 1",1446,20231018
RQDsaENvI7A,The New Dirty Secrets of Food Marketing,1451,20240402
UTIof6iYPSw,"my January & February favourites (skincare, advice, journaling, movies, etc)",1452,20250228
Fx7F0BbzY8E,My First Hackathon! | Building an App in 48 Hours,1454,20240818
Dl-BdxNRUqs,What does larger scale software development look like?,1454,20230710
gZwhWO27vGY,ROASTING HOME SCREENS 5,1456,20250428
8sS2q4Pvteg,This African Genius Makes Old Engines Work Better Than New Ones,1456,20250416
uQqJqovXeDg,positive masculinity is overrated,1458,20230516
4RQkWYQKgVE,The Ultimate Guide to Building Your Shed Studio,1462,20230723
fmFjV3_iIn0,I'm Coding on Linux Again // My NixOS Dual PC Setup,1464,20250110
chis65W5jfY,Christmas Kids: The Darkest Song Ever Written,1467,20230402
Rp2zmj90V0k,"24 books i read in 2024: the good, the bad, and the awful 😔",1469,20241027
rnFQd-8ULgM,I am BEGGING you to Stop Caring,1470,20241219
uVTJ8_o3Xn8,Study & Uni Vlog ☕️ a busy week at school + rainy days on campus,1473,20211008
Nr_HCMaALk0,20 Investments for Lifelong Learners,1474,20250427
oYlcUbLAFmw,The Internet Used to Be a Place,1475,20250414
3rS4JtfgeEQ,"""The Left has FAILED Men""... I guess",1477,20230813
i7smwrmebXw,MF DOOM - MM..FOOD (album reaction),1481,20240204
lL34WpoETds,How Governments Spy On Protestors—And How To Avoid It | Incognito Mode | WIRED,1482,20250416
cU_d6ZFPu74,I accidentally solved YouTube's DARKEST Mystery,1483,20241115
iS68LmqFVeA,Aubrey Plaza Snorts Milk While Eating Spicy Wings | Hot Ones,1487,20190620
JeUFrZtKkn8,Margot Robbie Pushes Her Limits While Eating Spicy Wings | Hot Ones,1490,20200206
1OxBv9Q7Uxo,"""Vibe Coding""",1492,20250503
kvKtxdcOv00,setting up my NEW dream home library for 1500+ books (it's bigger! and better!!),1492,20241028
CwzaVzIhgmk,International Comfort Food Taste Test,1500,20230626
ulfarxOfVR4,WESTERN RESPONSE TO ISRAELI TERRORISM IS DISTURBING,1501,20240921
zpH1NhqOfsY,110 Things You Missed In Shin Gojira  ｜ Godzilla Explained [あなたは新ゴジラで110欠けている事],1501,20180808
o0FiG7c6m48,Sympathy for the Monster,1502,20231117
Vf5h_55X8Ng,Star Wars fans cannot grow up,1505,20250526
rnwPmoWMGqk,I built my ideal mini computer,1515,20250220
v-e9FheK5ZA,EndeavourOS Install Guide: Rolling Arch for Beginners (2024),1516,20240124
uPefvc-sHhU,Designers Dissect The Graphic Design of DUNE,1517,20240222
67Rg8V4g3ak,I Read The Most Hateful Book Ever Written,1521,20200522
Z6iWnivweyY,Kai Cenat Said NYPD Is A Gang After They Seized Fanum's Car | Hasanabi Reacts,1521,20240730
1T8ZRx5FR4I,The Girl Who Broke Khamzat Chimaev,1525,20240101
bThPluSzlDU,Why “Learn to Code” Failed,1526,20250425
yMJEc-MDNFk,International Steak Taste Test,1526,20230710
FtCV421T52s,Does Call of Duty Believe in Anything?,1530,20191214
4yb9cx83K20,How OMORI Was Made and Why People Thought it Was a Scam,1530,20221123
1aBvGJHetUM,Building the Lowest Rated PC,1535,20240905
m4_fPCT0Vd4,Malcolm X condemns Elijah Muhammad (founder of NOI) 08/06/64,1536,20151203
3UOyky9sEQY,Simple TCP Chat Room in Python,1538,20200501
xlywur_QEx4,San Marino's 1957 Coup - The Rovereta Affair!,1539,20210101
Lqorlp-_lSk,infectious purpp - NEW JAZZ IN MY CUP (FULL ALBUM),1540,20231106
yiTh9jB8nWU,(REUPLOAD) Exposing Evil Using Evil // An Analysis Of 'GIRL FROM NOWHERE',1546,20230516
YP01nV5Gxfo,Mythologizing American Politics,1549,20250122
4I48N6pGu2Y,you should make a personal website and join the indie web ^_^,1551,20250126
Vhq-41ICD3A,Lalűta - Conlang showcase,1554,20240911
8CkgCYPe68Q,Fast Fashion Is Ruining Merch | Climate Town,1555,20240522
6kf6M8h-9I8,The Worst Tours Humanly Possible,1559,20240615
q6nh5sktCnI,"learning Blender is easy, actually",1560,20241218
gl3g8EDtLRw,EXPOSING Drew Pavlou - 'Progressive' Activist Funded by Right-Wing Millionaire,1564,20240228
lETPaGnl2aI,Contours of Lolicon,1565,20171223
xna-kdXZQHQ,How to Talk to Aliens,1566,20190102
Voj8r8nkvhA,"2 Idiots build a YouTube Recommended ""Brick by Brick""",1567,20241210
HtRPVJ24-FQ,How to grow microgreens at home - From start to finish,1571,20230324
PIerWDWwICg,The Boondocks Exposed a Dark Reality About Black History,1573,20250309
xyMSqSlDfM0,Gamergate 2 is DEAD! - Inside The Failed Culture War Movement,1575,20250422
dWkxoofiCsE,Military History Of Tim Walz | Hasanabi Reacts,1577,20240809
09fW7lmU4vk,Ranking Your WEIRD YouTube Videos (w/ jschlatt),1579,20250427
iwGVLiFL-Lw,I Made My First Game in Godot in 3 Weeks...,1581,20240601
Kixpwh_lWLM,V.01 - Neon Genesis Evangelion: Visually Divided,1587,20210627
OVJXXKaJbcQ,how my ADHD got me fired,1593,20240311
Rpk-x6PEPeY,SLEEP DEPRIVED DRAW MY LIFE,1594,20250301
g3jiohuyyvY,Make Your ThinkPad Great Again [T480 Edition],1597,20250505
Y2-q83V13XM,Gen Z Childhood Trauma - Jaylatne,1597,20221101
u1fwS1pp2X4,Keith Haring: The Childlike Genius of America's Favorite Artist,1598,20210317
MPSUcGUYou0,World building in the Bronze Age: How did people live?,1600,20230314
yZVcSN8lCC8,"The problem with Apple Intelligence | Something’s Rotten, Part 1",1603,20250423
wAYwlVW0USQ,Building a Fixed-Wing Drone with 3D Printing | Stallion,1604,20250227
bmSoQOebWyM,The Dark side of Science: The Horror of Eugenics Theory (Short Documentary),1604,20220108
Q8n2DHiGp8E,Games That Save the Best for Last,1606,20210426
nAsLa3wWypQ,The ENTIRE History of Football Tactics,1609,20250119
rtTWtzWav8I,An Addictive Alternative To DAWs,1612,20230525
wXZgUudR41I,Want a PERFECT Linux Setup? Watch This Now,1614,20240529
pp5YSRBrp9k,The OTHER Most Philosophical Video Game Ever Made,1616,20230605
WMeqiMbIFX8,Smiling Friends is Painfully Funny,1616,20220519
kbqcLpxbHl4,The Mystery of the Eastern Orthodox Church,1617,20240411
5q1fHVX6-lQ,How to Design your Spider-Man OC Suit!,1622,20220110
K6T_hf3gkUY,"Forced Labour, Funko Pops and The Last Of Us Part 2",1625,20201207
hL4IfoQzSSE,De-Infantilizing STAR WARS (It Works),1625,20240207
AVscARjX5GM,My 10 Favorite Books I've Read in 2023,1630,20240226
dHtuoKqSif0,Madvillainy’s Secret Ingredient: INDIFFERENCE,1634,20231027
c8npTV13B1s,The SURPRISINGLY DEEP Lore of Japanese Phones,1637,20240817
xZHEC39rNKA,Madvillain - Madvillainy (album reaction),1641,20230710
uXGN3_PNeeY,Unpacking Ye's Nuclear Crashout | CULTURE UNITED Debate,1646,20250321
k7tByIgkytA,Building a Nightstand that Helps me Sleep Better.,1649,20240706
8GOoBPLeS60,"Why Did So Many Lighthouse Keepers ""Go Mad""?",1654,20211026
MPANooz_b9Q,"10/30/2025, 6:56:34 PM",1657,20240801
Vh2FL_bY-Kk,The Public Shaming of “Uneducated” Influencers,1661,20231123
G1j_Q_JraL0,"Dune: Islam, The West, and the Struggle for Humanity",1663,20240224
fN3gdUMB_Yc,No Regrets - What Happens to AI Beyond Generative? - Computerphile,1664,20250224
GvYAVti8nbk,The Parasocial Problem with Livestreaming,1665,20200702
MzxYyYh55Vw,Duster | Sleep Mix,1676,20220522
xU6MdIBl2uI,"The Summer We Fell In Love - (Japanese Indie Love Songs) Lamp, Ichiko Aoba, Close To You, Moon River",1676,20240612
qf0qQQbSInc,The Most Vile Villain in Fiction Ever...,1686,20240613
Ob86xcv7ASw,Top 10 Graphic Novel Reads of 2021!,1692,20211230
CuWfgiwI73Q,Everything You Need To Start Writing Lua,1695,20241203
bpi03G3C9Pw,The Scariest Educational Game Ever Made,1706,20230820
RcVA8Nj6HEo,What is PLUS times PLUS?,1708,20250323
AdeswJreJ98,I saved this crumbling little laptop from itself,1718,20250310
qmuQkNlLpPM,32 EASY Tips To GROW From 0 Viewers On Twitch!,1718,20211005
Ue3a3nnn9b4,The Film Only Half The Globe Knows,1720,20231122
Ry8wV0Q5q3g,"The Greatcoat, the Ultimate Weatherproof Garment",1731,20210307
BNQPKSi2q9g,Bladee & Ferarro's Bizzare New Game Is A Grim Warning...,1734,20250306
Pi_l9Z9BfKE,What the Communist Party of China Learned from the Soviet Union,1736,20240405
ERcOwUygzAE,Bone: Comic Masterpiece and Childhood Trauma,1739,20200821
BCxhFLHRNas,That Time Capcom Made an (Anti-)Landlord Game,1742,20231218
OV9-MaiGXM4,The Genius Rapper You've Never Heard Of: Story of Boldy James,1745,20230821
D2rt9bDi3eQ,Andor : a Marxist story,1746,20221208
aNYAgLFZ4z8,Why Yasser Arafat is Controversial,1748,20241215
beAa4WB9nRE,booktok and anti intellectualism,1750,20241009
7k3wjTOhYwY,Taking care of your teeth - All the things you need to know **UPDATED VIDEO**,1750,20191119
6aFfN4HtjEc,Why Do Horror Games Sound So Beautiful?,1755,20200505
D50qjCG7OnU,The Multidisciplinary Engineering Extravaganza,1757,20250418
yCnFwVAhbNY,Gamers Don't Understand Video Game Reviews,1772,20240927
4NAiPYaogCw,How PragerU Hurts Students (and Teachers),1772,20230825
8KSl_lMN7-c,"What We Don't Talk About in ""Spec Ops The Line""",1773,20241011
JVlbxzR9EpY,ULTIMATE BEDROOM MAKEOVER!,1773,20200312
-OoHrb-05dE,My Favorite Depictions of the Devil,1783,20240821
HBECSvK0c-I,How Vietnam teaches Palestine to Fight Invaders,1785,20240906
Zq5oY3Ki7X0,"Boudica, or, How Present-Day Politics Changes The Past: The London History Show",1794,20231108
deuzVsKMsTA,World War Zero - The Russo Japanese War 1904-1905 (Documentary),1794,20220121
5o7o2VwxLgQ,The Game That Uses ꌗꌩꂵꉣꍏ꓄ꃅꌩ To Terrify You,1798,20240127
8zDTS-0IN6E,"WandaVision: Addiction, Abuse & The Fear of God",1801,20210317
3U2aafQmOgk,"""gen z is particularly weird about age gaps"" are we though? 🤨",1802,20241008
_ArVh3Cj9rw,The Future Of Reasoning,1802,20210428
4v1fMDXVM0Q,How to make High Performance Smoke Devices - Part 1,1803,20170524
F7Pzyx9eG3g,How Italian Fascism (and art) Created the Cybertruck.,1816,20250522
wbRViRwflbI,My Favorite Home Lab So Far,1821,20241214
RNCf4Mu3zVE,The Pope Who Sold His Soul to the Devil for Knowledge,1825,20250517
eRRt_ESnmaQ,How ANDOR Adapts History Into Star Wars.,1825,20250416
kmun64kWopw,the minecraft soundtrack but it's midwest emo,1831,20240220
g3Spufv88o4,Fortnite Friday w/ Mckenna Grace (from Movies),1832,20240612
BcN31jstzm0,We Made Our Friend An International Fugitive,1835,20241221
yWszkRHoK5s,Why the Curtains are Blue: The Implications of Being Uncritical,1840,20220108
s8EfohvNQxU,books for a lonely fall,1852,20231105
8TaXIfJ8yOE,মওলানা ভাসানীর রাজনীতি / সলিমুল্লাহ খান,1853,20221024
0UmsI_V8_v8,The Cursed PS2 Game and Its Secret Conspiracy,1856,20230704
iOsoaaa5tU4,spectresabovespectres ep. 01: Acid Communism,1856,20200304
XRNld6ZHtvE,The C-Word -- Episode 4 -- The myth of falling poverty in India since 1991,1858,20201008
s0jvpudqnOQ,Colonialism: Past and Present,1875,20240731
IembfDUEBp8,How the Qarmatians Built and Lost a Proto Communist State,1878,20250228
8pRoGsvdMAE,An Easy Intro To Japanese Music,1879,20230228
3PvDDeLqXSM,Battlefields Police Misconduct Simulator,1881,20240609
7zR26e504uI,The Insane Engineering of the X-15,1889,20210331
_fXEt76xlQE,A Short History of the Palestinian Left (& its Critics),1890,20250429
Xl-edCJVFfA,Slop Economics,1897,20241114
sLqXFF8mlEU,I Tried Creating a Game Using Real-World Geographic Data,1897,20211102
-Nl6hz2nYFA,NotebookLM Will Change How You Learn – Here’s Why!,1899,20250318
CoFwZZCbiK4,The Fascist Physique: Weaponizing the Body,1902,20240724
mYcLuWHzfmE,The Map of Particle Physics | The Standard Model Explained,1908,20210501
kRF1AP_yTPY,"No, Gen Z does not love Fascism.",1909,20250204
ggbNcHXrbHA,video essays have melted my brain... | Internet Analysis,1911,20221201
DKnfVHgaTf0,"LOOKISM...and how ""LOOKSMAXXING"" is destroying everyone",1912,20221112
mk_TkG-NCI4,looking over your city at 3am (Post-Punk playlist),1912,20230112
3AmUDVA0iTA,is CHARM by clairo taking the AOTY?! *Album Reaction & Review*,1914,20240818
7j9gVCTJHbY,"jazz, sex, dreams",1915,20250109
fsg1gqy7pG8,Why You Don't Vote for a Youtuber.,1921,20250225
MBWwve00fio,Shelter 54 is the scariest Godzilla has ever been,1923,20250121
EiRYUi_JWZs,I Bought The World's MOST Comprehensive ATLAS,1924,20230630
66YCVbBVLUM,What Are The World's Oldest Stories? - Documentary,1930,20241001
l30sADfDiM8,The ULTIMATE Raspberry Pi 5 NAS,1934,20240404
WeS4aJuhJIw,Mao's Jewish American BFF,1941,20250321
RhtDllnA49A,BAKGROUND : Memory Card,1942,20190904
iX3JT6q3AxA,What DeleteMe and Incogni aren't telling you,1944,20250501
NJTDuGjSMGk,Advice for Forever/ Longterm Minecraft Worlds,1948,20250109
Q10_srZ-pbs,The Closest We’ve Come to a Theory of Everything,1964,20241029
meVrWaHDVqs,Zionism vs. Judaism: Why Judaism Cannot Be An Ethno-Religion,1969,20250417
IoFs79DSBGA,"fans turn on ice spice: is she a meme, or is she mean? 😬",1971,20240908
4FXScrmYKQ0,How To Be So Productive That It Feels ILLEGAL,1973,20250117
T05Sli_-xBA,ADHD: A Nightmare Under Capitalism,1974,20231129
u6qmM8UZRmM,David Sacks: How Silicon Valley's Infamous Venture Capitalist Helped Start The Iraq War,1975,20240616
Lq4Nt3bpQTA,Bad Advice For Men | HasanAbi & AustinShow Reacts to Jarvis Johnson! GOLD,1976,20241220
MXs_vkc8hpY,Fluid dynamics feels natural once you start with quantum mechanics,1980,20210502
qUBoFjhD4Qs,THE HISTORY OF INTERNET PIRACY,1994,20240720
-Ca8zM3WyVw,Alt-Right Tech is a Literal Dumpster Fire,1999,20240313
DQQdnve5fQk,Judaism and Whiteness in Wolfenstein,1999,20190318
-m7iS1TvphE,celestial breakcore,2005,20230607
bolK1wjmGlc,Johnny Harris CHINA WAR Video Fries My Brain Even More,2011,20230709
Es4fWdOEvio,How To Spot An AI Content Farm,2016,20230519
m3W4Nlu3oa8,Your favorite assassin's favorite streamer,2017,20241214
jb7LHeFGuVQ,How The British Government Killed MF DOOM,2021,20241014
XftdMp3kDHo,Naples Waste Management Crisis,2024,20240708
AJ5WE5yLKCM,narrowboat life in a market town (winter flooding edition),2025,20250222
TLwbbA55Ztw,The Slow DEATH of New Atheism and the Skeptic Community - Trading Atheism for an Anti-SJW GRIFT,2025,20210703
UC_gGzYa6jk,"Backyard Office & Workshop | Full DIY Interior Build (Insulation, Drywall, and Mini-Split)",2036,20241227
W9ggP26yH7A,What Happened to Cryptoland?,2039,20240707
_DDT3SC29ug,How SkyBlock Collectors Resorted To Communism...,2039,20240728
DdH3RqVNUaE,On Worldbuilding: Fallen Civilizations! [ Forbidden West | Halo | Doctor Who ],2050,20220218
hE_6O96wVmw,This should be REQUIRED viewing before graduating high school!,2056,20240503
B-mf11CbK3w,Understanding Japanese Apocalypticism,2072,20200728
iv4qWu_8sh0,"how to choose the best college for you: research, match your personality type, avoid regrets, +more",2072,20210331
aH7JvolnqP4,A Marxist Analysis of Spirited Away,2073,20240926
dnE7c0ELEH8,I started a blog.....in 2024 (why you should too),2074,20241127
NEoBd6hVLnw,Ella Purnell Eats Her Last Meal,2076,20241015
xzDCUF6Z3Eo,Peak White Feminism: The White Savior Rebrand,2077,20250413
GMxHkI-_cMA,if you have no friends -- write a letter!!!!!!,2077,20241125
hhCP0IOlgdw,Failed Cinematic Universes,2082,20250410
G04seKqH8XI,Jimmys Wish | Internet Mysteries,2082,20220805
sxUcbR12uHc,Japan Sinks: Mapping the Identity of Postwar Japan,2083,20200707
fAf1Syz17JE,Investigating a forgotten Edward Snowden Quote,2083,20221225
ae5CwuAq69Q,i'll never forget great teacher onizuka,2084,20231219
DCnrJ7URrk0,Can You Trust YouTube Video Essays? ft. @FDSignifire & @jaubrey,2086,20250523
pk-O2YicCP4,Why Novara Media could be the next TYT,2094,20241223
Kqx9blbYDB0,I Saved an Electron Microscope from the Trash,2094,20241123
